source,hypothesis,specification,parameter_setting,term,estimate,estimate_percentage_points,std_error,ci_low,ci_high,ci_low_percentage_points,ci_high_percentage_points,z_value,p_value_two_sided,is_behavior_term,reference_category,sample_variant,p_value_holm,significant_raw_0_05,significant_holm_0_05,primary_effect_pp,primary_ci_low_pp,primary_ci_high_pp,primary_p_holm,effect_difference_pp,same_sign_as_primary
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,0.014228730581630152,1.4228730581630151,0.011641187156350782,-0.008587576982107627,0.03704503814536793,-0.8587576982107628,3.704503814536793,1.2222748754509758,0.22160369707134286,True,session depth 1,authoritative_ge5m,0.8864147882853715,False,False,1.3912925100925035,-0.9003733924443927,3.6829584126294,0.8998813212140085,0.03158054807051158,True
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,0.02086164744364508,2.086164744364508,0.0089309314573085,0.0033573434389246003,0.03836595144836556,0.33573434389246004,3.836595144836556,2.335887084495901,0.01949712727430544,True,session depth 1,authoritative_ge5m,0.11698276364583263,True,False,2.119853297792171,0.36751309729920295,3.8721934982851383,0.10643402371262983,-0.03368855342766297,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.006191546935058785,-0.6191546935058785,0.007140002294217915,-0.020185694281259256,0.007802600411141688,-2.0185694281259257,0.7802600411141688,-0.8671631576467134,0.38585261956216677,True,<=5m,authoritative_ge5m,1.0,False,False,-0.6419616594132668,-2.0430793391879645,0.759156020361431,1.0,0.022806965907388288,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.016714690107688366,-1.6714690107688366,0.009025450223006482,-0.03440424748904007,0.0009748672736633393,-3.440424748904007,0.09748672736633393,-1.8519508384281476,0.06403288269229952,True,<=5m,authoritative_ge5m,0.5122630615383962,False,False,-1.6606758125758618,-3.429699542135911,0.10834791698418715,0.5262381117201698,-0.010793198192974751,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,0.008262019599466538,0.8262019599466538,0.013127144480036013,-0.017466710801257824,0.0339907500001909,-1.7466710801257823,3.3990750000190904,0.6293843731233064,0.5290974460306224,True,<=5m,authoritative_ge5m,1.0,False,False,0.8189919919439036,-1.7558328913904069,3.393816875278214,1.0,0.0072099680027502,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,-0.00609480939280964,-0.609480939280964,0.01229192720400385,-0.03018654401324531,0.017996925227626033,-3.018654401324531,1.7996925227626033,-0.49583838983559697,0.6200084370904566,True,<=5m,authoritative_ge5m,1.0,False,False,-0.6927986262471421,-3.106576688654379,1.7209794361600947,1.0,0.08331768696617803,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.003941975366863628,0.3941975366863628,0.012534990167960674,-0.020626153908902975,0.028510104642630235,-2.0626153908902976,2.8510104642630236,0.31447773903638815,0.7531582211613375,True,<=5m,authoritative_ge5m,1.0,False,False,0.3638476164252632,-2.0979418302043786,2.825637063054905,1.0,0.030349920261099617,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.006597911851692328,-0.6597911851692329,0.012424266120825448,-0.030949025982851375,0.017753202279466716,-3.0949025982851373,1.7753202279466715,-0.5310504288565555,0.59538383406188,True,<=5m,authoritative_ge5m,1.0,False,False,-0.6643110621943675,-3.1008698759601447,1.7722477515714097,1.0,0.004519877025134678,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.010676373898648311,1.067637389864831,0.010375446993231936,-0.009659128531590677,0.0310118763288873,-0.9659128531590677,3.1011876328887302,1.0290037533431258,0.30347791113037204,True,<=5m,authoritative_ge5m,1.0,False,False,1.0121156454584836,-1.0198548366496256,3.044086127566593,1.0,0.055521744406347384,True
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,-0.0024539777292345876,-0.24539777292345877,0.010762531174056745,-0.023548151212875394,0.018640195754406216,-2.3548151212875394,1.8640195754406217,-0.22801120754474008,0.8196375276404675,True,<=5m,authoritative_ge5m,1.0,False,False,-0.31755384830357536,-2.4267328988407586,1.791625202233608,1.0,0.07215607538011659,True
KR,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.007543380137285996,-0.7543380137285995,0.008182769635681875,-0.02358131391701041,0.008494553642438419,-2.358131391701041,0.8494553642438418,-0.9218614812755146,0.35660083315539065,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.7324640918002007,-2.3385456591909652,0.8736174755905638,1.0,-0.021873921928398876,True
KR,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.004688894146897772,-0.4688894146897772,0.008562425414845086,-0.02147093958030457,0.012093151286509028,-2.147093958030457,1.2093151286509027,-0.5476128456276433,0.5839577671838245,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.4401402373688747,-2.1217754990639777,1.2414950243262282,1.0,-0.028749177320902486,True
KR,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.0021597004540017685,-0.21597004540017686,0.008740828673739822,-0.019291409849566826,0.01497200894156329,-1.9291409849566825,1.4972008941563288,-0.24708188829855263,0.8048448502983925,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.2196236563536652,-1.9362800808239506,1.4970327681166202,1.0,0.0036536109534883454,True
KR,H3_recent_volume,adjusted,6h_window,recent_games_4,0.002513054244254542,0.2513054244254542,0.00900786223446764,-0.015142031313000527,0.02016813980150961,-1.5142031313000526,2.0168139801509612,0.2789845336042778,0.780256694120659,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,0.2562101630150821,-1.5121138980952353,2.0245342241253996,1.0,-0.004904738589627866,True
KR,H3_recent_volume,adjusted,6h_window,recent_games_5,-0.015889352959254477,-1.5889352959254477,0.0095475681168445,-0.034602242608212604,0.00282353668970365,-3.4602242608212603,0.28235366897036496,-1.6642303846171411,0.09606639820577403,True,0 recent ranked games,authoritative_ge5m,0.5763983892346443,False,False,-1.5844675921054838,-3.456740682130838,0.2878054979198696,0.583083373851033,-0.004467703819963864,True
KR,H3_recent_volume,adjusted,6h_window,recent_games_6+,-0.0004670438760120924,-0.04670438760120924,0.009009280435758224,-0.018124909056719537,0.01719082130469535,-1.8124909056719536,1.7190821304695352,-0.05184030837339406,0.9586559372772362,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.0645861115462878,-1.8324923605051378,1.7033201374125624,1.0,0.017881723945078552,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,-0.003137162307914572,-0.3137162307914572,0.002899709898984161,-0.008820489275537805,0.002546164659708662,-0.8820489275537805,0.2546164659708662,-1.0818883326961766,0.27930214978365525,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,-0.4083233467308742,-0.8728955955536786,0.05624890209193012,0.5946528572178243,0.09460711593941701,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,-0.004214062709753136,-0.4214062709753136,0.003083766276683298,-0.01025813354879158,0.0018300081292853083,-1.0258133548791581,0.18300081292853082,-1.366531160813365,0.17177230724717202,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,-0.41017103420645645,-0.9025561503922752,0.08221408197936225,0.6141111388088697,-0.011235236768857126,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,-0.004901870111235123,-0.49018701112351226,0.003410369123062754,-0.011586070766425568,0.0017823305439553221,-1.1586070766425567,0.17823305439553222,-1.4373429779451248,0.15062056260340123,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,-0.4472725047223856,-0.9839160879007057,0.08937107845593444,0.6141111388088697,-0.04291450640112665,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.001552273581069594,0.1552273581069594,0.003986465813097377,-0.006261055838201448,0.009365603000340636,-0.6261055838201448,0.9365603000340635,0.3893859006565815,0.6969907003380198,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,0.11917908999185135,-0.4952832537490678,0.7336414337327705,1.0,0.03604826811510804,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,0.0005325052127478058,0.053250521274780575,0.004568221063768479,-0.008421043545655666,0.009486053971151279,-0.8421043545655666,0.9486053971151278,0.11656730383982869,0.9072029487987867,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,-0.03059359008628178,-0.7327687882219412,0.6715816080493777,1.0,0.08384411136106236,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,-0.00021383878634936038,-0.021383878634936036,0.005228767654770283,-0.010462035073227077,0.010034357500528357,-1.0462035073227076,1.0034357500528357,-0.04089659370392411,0.967378333007852,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,-0.1807327947885687,-0.9775969951353878,0.6161314055582503,1.0,0.15934891615363267,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,-0.001458941559911861,-0.1458941559911861,0.004154295636340355,-0.009601211388270863,0.006683328268447141,-0.9601211388270864,0.6683328268447141,-0.35118867014411304,0.725446809405347,True,session depth 1,alias_confirmed_ge10m,1.0,False,False,-0.019876288184711464,-0.6407856375254037,0.6010330611559809,1.0,-0.12601786780647464,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.0004120575480789094,-0.04120575480789094,0.003358535085900321,-0.006994665357257675,0.0061705502610998565,-0.6994665357257674,0.6170550261099856,-0.122689666041839,0.9023528473428954,True,<=5m,alias_confirmed_ge10m,1.0,False,False,-0.16390459628128326,-0.6640558382228641,0.33624664566029755,1.0,0.12269884147339233,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.008657960831243674,-0.8657960831243674,0.004054204868652395,-0.01660405635974931,-0.0007118653027380385,-1.6604056359749308,-0.07118653027380385,-2.1355508938850325,0.032716037662612524,True,<=5m,alias_confirmed_ge10m,0.22901226363828767,True,False,-0.6711802878911843,-1.3259384850594074,-0.016422090722961226,0.31166927421557283,-0.19461579523318306,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,0.0001409182253979781,0.014091822539797811,0.006264690205399369,-0.012137648951485619,0.012419485402281575,-1.2137648951485618,1.2419485402281576,0.022494045320313596,0.9820538619457109,True,<=5m,alias_confirmed_ge10m,1.0,False,False,0.0037462691131939273,-1.022872756787668,1.0303652950140563,1.0,0.010345553426603885,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,0.002605948850815277,0.2605948850815277,0.005318534568073559,-0.007818187353140191,0.013030085054770747,-0.7818187353140191,1.3030085054770748,0.48997497665210904,0.6241516060834074,True,<=5m,alias_confirmed_ge10m,1.0,False,False,-0.36229091058304863,-1.1889065226010422,0.4643247014349449,1.0,0.6228857956645764,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.0007759930739030162,0.07759930739030162,0.005621254907392959,-0.01024146409250622,0.011793450240312253,-1.024146409250622,1.1793450240312253,0.1380462346374732,0.8902038773592071,True,<=5m,alias_confirmed_ge10m,1.0,False,False,0.07672469669754317,-0.800139243151003,0.9535886365460893,1.0,0.0008746106927584457,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.002904280591244857,-0.29042805912448566,0.005320275439934184,-0.013331828841348849,0.007523267658859134,-1.333182884134885,0.7523267658859134,-0.5458891412736302,0.5851421430081508,True,<=5m,alias_confirmed_ge10m,1.0,False,False,-0.23646196936358918,-1.0526652208699638,0.5797412821427854,1.0,-0.05396608976089648,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.010521214107241777,1.0521214107241776,0.004501838676433747,0.0016977724372221684,0.019344655777261386,0.16977724372221684,1.9344655777261386,2.337092655567223,0.019434366823378114,True,<=5m,alias_confirmed_ge10m,0.1554749345870249,True,False,0.863140785305823,0.16849981849029463,1.5577817521213515,0.1190044643145187,0.1889806254183546,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,0.0018600758646906102,0.18600758646906101,0.004891680357159573,-0.007727441459224183,0.011447593188605403,-0.7727441459224182,1.1447593188605403,0.38025294558916983,0.703757660703862,True,<=5m,alias_confirmed_ge10m,1.0,False,False,-0.43489750130117555,-1.2024690938928038,0.3326740912904526,1.0,0.6209050877702366,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.003415465280015393,-0.34154652800153934,0.0035153301821827386,-0.010305385830860186,0.003474455270829401,-1.0305385830860185,0.3474455270829401,-0.9715916010753398,0.33125376254892563,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False,-0.6213158177277578,-1.1743231983531883,-0.06830843710232734,0.16596550863429238,0.27976928972621845,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.0019463204698464951,-0.1946320469846495,0.003543576692804198,-0.008891603164198278,0.004998962224505287,-0.8891603164198278,0.49989622245052867,-0.5492530961158006,0.5828317709622923,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False,-0.4378130652321734,-0.9986428247951145,0.12301669433076755,0.6300211782191812,0.2431810182475239,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.00044491077826776314,-0.04449107782677631,0.00370435177902097,-0.007705306851215741,0.006815485294680215,-0.7705306851215742,0.6815485294680215,-0.12010489413760521,0.9044000554974634,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False,-0.3552351883221833,-0.9416778212262878,0.23120744458192122,0.9405318052268483,0.310744110495407,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_4,0.0020293529336195583,0.20293529336195582,0.0038824721519790783,-0.005580152655239154,0.00963885852247827,-0.5580152655239154,0.9638858522478271,0.5226960694579874,0.601185773934624,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False,-0.06850938142013545,-0.680270496188414,0.5432517333481431,1.0,0.2714446747820913,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_5,0.001353193773156253,0.1353193773156253,0.004138438503899223,-0.006757996646720048,0.009464384193032555,-0.6757996646720048,0.9464384193032555,0.32698172798297676,0.7436817052284816,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False,-0.2555608451724666,-0.8972490547974457,0.3861273644525127,1.0,0.39088022248809184,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_6+,0.0014326045480504656,0.14326045480504657,0.0038437048305233305,-0.006100918486977894,0.008966127583078826,-0.6100918486977894,0.8966127583078826,0.37271450624251307,0.7093609387652886,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False,-0.18202578391287874,-0.7744576438919277,0.4104060760661702,1.0,0.3252862387179253,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,-0.003989175425954123,-0.3989175425954123,0.00236566794770741,-0.00862579940284143,0.0006474485509331846,-0.862579940284143,0.06474485509331845,-1.686278680750639,0.09174213534897255,True,session depth 1,authoritative_ge5m,0.6421949474428078,False,False,-0.4083233467308742,-0.8728955955536786,0.05624890209193012,0.5946528572178243,0.009405804135461937,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,-0.003924108413218266,-0.3924108413218266,0.00250852415493225,-0.00884072541123425,0.0009925085847977185,-0.884072541123425,0.09925085847977186,-1.5643095983360176,0.11774487911140867,True,session depth 1,authoritative_ge5m,0.6824314283212309,False,False,-0.41017103420645645,-0.9025561503922752,0.08221408197936225,0.6141111388088697,0.017760192884629877,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,-0.00432570398325572,-0.432570398325572,0.002734999958664299,-0.009686205399956283,0.001034797433444843,-0.9686205399956284,0.1034797433444843,-1.581610255441568,0.11373857138687182,True,session depth 1,authoritative_ge5m,0.6824314283212309,False,False,-0.4472725047223856,-0.9839160879007057,0.08937107845593444,0.6141111388088697,0.01470210639681363,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.0012307875977690045,0.12307875977690046,0.0031312577395531563,-0.004906364798067482,0.007367939993605492,-0.4906364798067482,0.7367939993605491,0.3930649279431859,0.6942715270380986,True,session depth 1,authoritative_ge5m,1.0,False,False,0.11917908999185135,-0.4952832537490678,0.7336414337327705,1.0,0.0038996697850491036,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,-0.00035760968169805727,-0.03576096816980573,0.0035756398387619447,-0.007365734987358075,0.00665051562396196,-0.7365734987358075,0.665051562396196,-0.10001278032014506,0.9203341790911477,True,session depth 1,authoritative_ge5m,1.0,False,False,-0.03059359008628178,-0.7327687882219412,0.6715816080493777,1.0,-0.005167378083523948,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,-0.0016846985611905258,-0.16846985611905257,0.004060406556285984,-0.009642949174101363,0.006273552051720311,-0.9642949174101363,0.6273552051720311,-0.4149088367967526,0.6782086405830237,True,session depth 1,authoritative_ge5m,1.0,False,False,-0.1807327947885687,-0.9775969951353878,0.6161314055582503,1.0,0.012262938669516138,True
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,-7.775795356293457e-05,-0.007775795356293457,0.003155189573136074,-0.006261815881305946,0.006106299974180077,-0.6261815881305947,0.6106299974180077,-0.024644463275671803,0.9803385534917254,True,session depth 1,authoritative_ge5m,1.0,False,False,-0.019876288184711464,-0.6407856375254037,0.6010330611559809,1.0,0.012100492828418007,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.001499961640516762,-0.1499961640516762,0.002548623426492423,-0.006495171766596977,0.0034952484855634526,-0.6495171766596977,0.34952484855634525,-0.5885379632490879,0.5561712600690922,True,<=5m,authoritative_ge5m,1.0,False,False,-0.16390459628128326,-0.6640558382228641,0.33624664566029755,1.0,0.013908432229607054,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.0065299987526344526,-0.6529998752634453,0.0033346492620067864,-0.013065791207240825,5.793701971919425e-06,-1.3065791207240824,0.0005793701971919425,-1.95822655984657,0.05020343389181748,True,<=5m,authoritative_ge5m,0.35142403724272236,False,False,-0.6711802878911843,-1.3259384850594074,-0.016422090722961226,0.31166927421557283,0.018180412627739062,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,-7.04221927189518e-05,-0.00704221927189518,0.005235777435109308,-0.010332357396600695,0.01019151301116279,-1.0332357396600695,1.019151301116279,-0.013450188361087505,0.9892686259322355,True,<=5m,authoritative_ge5m,1.0,False,False,0.0037462691131939273,-1.022872756787668,1.0303652950140563,1.0,-0.010788488385089107,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,-0.0035336816263813204,-0.35336816263813203,0.004218793437443451,-0.011802364821984417,0.0047350015692217765,-1.1802364821984417,0.4735001569221776,-0.837604798333691,0.4022526970642434,True,<=5m,authoritative_ge5m,1.0,False,False,-0.36229091058304863,-1.1889065226010422,0.4643247014349449,1.0,0.008922747944916598,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.0007871936881961387,0.07871936881961387,0.004473272905051071,-0.007980260098722821,0.0095546474751151,-0.7980260098722821,0.9554647475115099,0.17597712120520653,0.8603119165703782,True,<=5m,authoritative_ge5m,1.0,False,False,0.07672469669754317,-0.800139243151003,0.9535886365460893,1.0,0.0019946721220707037,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.0024064300670528973,-0.24064300670528974,0.004160885801974616,-0.010561616382707204,0.005748756248601409,-1.0561616382707204,0.5748756248601409,-0.5783456171546182,0.5630308021450888,True,<=5m,authoritative_ge5m,1.0,False,False,-0.23646196936358918,-1.0526652208699638,0.5797412821427854,1.0,-0.004181037341700555,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.008739967626669731,0.8739967626669731,0.0035415391880627093,0.0017986783682295959,0.015681256885109865,0.1798678368229596,1.5681256885109864,2.4678443926666427,0.013592939473415593,True,<=5m,authoritative_ge5m,0.10874351578732475,True,False,0.863140785305823,0.16849981849029463,1.5577817521213515,0.1190044643145187,0.010855977361150071,True
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,-0.004238899607244224,-0.42388996072442237,0.00391099531706523,-0.011904309572396885,0.003426510357908437,-1.1904309572396885,0.3426510357908437,-1.0838416473546302,0.2784350158755339,True,<=5m,authoritative_ge5m,1.0,False,False,-0.43489750130117555,-1.2024690938928038,0.3326740912904526,1.0,0.011007540576753183,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.006381302343573848,-0.6381302343573848,0.0028182538490451035,-0.011904978386993633,-0.0008576263001540633,-1.1904978386993634,-0.08576263001540632,-2.264275216278334,0.023557192916482936,True,0 recent ranked games,authoritative_ge5m,0.14134315749889761,True,False,-0.6213158177277578,-1.1743231983531883,-0.06830843710232734,0.16596550863429238,-0.016814416629627016,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.004492740688032857,-0.4492740688032857,0.0028559302642392273,-0.010090261148299702,0.0011047797722339887,-1.0090261148299702,0.11047797722339887,-1.5731268876866813,0.11568944019539412,True,0 recent ranked games,authoritative_ge5m,0.5784472009769706,False,False,-0.4378130652321734,-0.9986428247951145,0.12301669433076755,0.6300211782191812,-0.011461003571112294,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.003585523288702163,-0.3585523288702163,0.0029859111710736,-0.009437801645042234,0.002266755067637909,-0.9437801645042234,0.2266755067637909,-1.2008137828872416,0.22982344416901246,True,0 recent ranked games,authoritative_ge5m,0.9192937766760498,False,False,-0.3552351883221833,-0.9416778212262878,0.23120744458192122,0.9405318052268483,-0.003317140548033004,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_4,-0.0008813425327539063,-0.08813425327539064,0.0031146268757822376,-0.006985899034567601,0.005223213969059788,-0.6985899034567601,0.5223213969059788,-0.28296889736834285,0.7772006792951104,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.06850938142013545,-0.680270496188414,0.5432517333481431,1.0,-0.019624871855255188,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_5,-0.002608834068824731,-0.2608834068824731,0.003270719218923297,-0.00901932594145737,0.0038016578038079078,-0.901932594145737,0.3801657803807908,-0.7976331486148007,0.42508340868860395,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.2555608451724666,-0.8972490547974457,0.3861273644525127,1.0,-0.0053225617100065015,True
EU,H3_recent_volume,adjusted,6h_window,recent_games_6+,-0.002016312874820271,-0.2016312874820271,0.0030167751456510916,-0.007929083509751987,0.003896457760111444,-0.7929083509751987,0.3896457760111444,-0.6683669738286387,0.5038993716131828,True,0 recent ranked games,authoritative_ge5m,1.0,False,False,-0.18202578391287874,-0.7744576438919277,0.4104060760661702,1.0,-0.019605503569148364,True
