seed_riot_id,status,distinct_puuids_seen,player_id
You are amazing#9517,resolved_unique,1,39ce5b15dab77a1fb26b60780803ceb2
sootrebor#EUWPL,resolved_unique,1,097259001e21dc148c46ea85e4420764
Gerap#0001,resolved_unique,1,ea6d019f0f0e1ee6dc1ccbac15d47e19
SOILED PANTALOON#FART,resolved_unique,1,951f8829f9d1c65f3b15a3e855345bb3
Laogai#LAKE,resolved_unique,1,7efe78d6cb2aa4b4330bd88ffc84188f
Nida#Zed,resolved_unique,1,5e700c8a10fa83083aad5c6df2aae050
TwTv raiko#kata,resolved_unique,1,76e381c991bd71344020613a5db81d3d
EkkoSuna#SUNA,resolved_unique,1,0d043a163ee5271a7c5b9d0deaa80eff
Maximillion#PGS,resolved_unique,1,a7bdee9f016db61e561d4adb6b04f1db
silkysmath#6206,resolved_unique,1,886173e86f0946e533db1702d85ff34d
ObiDagsYTB#EUW,resolved_unique,1,882f0f2d01d46c0f9adf11fa80d07bd1
FEBIVEN#EUWW,resolved_unique,1,b7be090228d2e9dbea789fc54e5e72e4
Jonathan Bailey#zzz,resolved_unique,1,439278eb23a75fce3fc4b31571db67b1
JOHN WICK#BRKN,resolved_unique,1,21bb245711244351b498f7ea1d2b58a2
Antarctica#S B,resolved_unique,1,449af103bca2a9ffb7391283c4ce0bf3
Léonard#1756,resolved_unique,1,4b78fc27e4c12d5a9454d34e6f283d5e
Shikari#dregs,resolved_unique,1,9ffd903786dc8ff953ad7e0bae3913c4
c0st0m#dane,resolved_unique,1,223ab2c5eea31cc8c6ad8730ce9b3c9d
Spoodersussi#1352,resolved_unique,1,d1702841d0c079991fea07c70517002d
jellynauts#9999,resolved_unique,1,d80ea7463d0549c9762ad10330afd1b7
Biotic#123,resolved_unique,1,3c904ce64312039d18b48307d42fb184
Full Drip Nsurr#EUW,resolved_unique,1,4d9b80f4529881f8a33a2786561e738f
fubgun#exile,resolved_unique,1,90df91dc3eb78d382d8c8f91c984c6b3
Erdote#001,resolved_unique,1,155516f383540d9ffcbc2cc4287298e5
Kaboom#EUW1a,resolved_unique,1,29f4307048f1bf49c07c9b8c15c33413
Fluffy Hooker#EUW,resolved_unique,1,c87e64bd17f79977c4fd9d5010bcadc5
Theocacs#EUW,resolved_unique,1,803fb4d226ecec2d176ce12a2d607a0a
remove autofill#phrek,resolved_unique,1,b9cba962f68feec2513647d40607aa0d
GrandpaMentals#T2BOT,resolved_unique,1,bb8335c588ca5b29baf18810916c486e
majitel#hony,resolved_unique,1,da04520043296868c1b0fadc64b8a7e2
Slimeslimeoglu#3131,resolved_unique,1,b0d531453ec6bfd123247e1273d24d99
Sexelent#typsh,resolved_unique,1,e8bfafe3cd7e29a8ebac857c9d8244a4
TryhardEkko#Annia,resolved_unique,1,b17c2ca71a035ad2df6e4f2289b5f54f
DejaVu#BAD,resolved_unique,1,11a0133b14c0518bf37bf40c6dba52a2
CN1CN1CN1CN1CN1#CN1,resolved_unique,1,76ae3c1df4bf39a5ae81e817164883d8
Dreampull#EUW,resolved_unique,1,1c51d8f3aa84ceedd043f88fe8c2de9d
joebidenhotdog45#SWAG,resolved_unique,1,42997c73cf0e957eb321521cb7a65be5
Engage#EUW,resolved_unique,1,5f7f611dcad40d124a069d7c5173a8ff
marlοn#EUW,resolved_unique,1,50f79eee6f94061034453182aac432df
joeli#doss,resolved_unique,1,496f169534b871c181eb41c68d133bf7
TwitchTVxKenzuke#EUW,resolved_unique,1,fd4cedf7ca4e586d3eccf204fca83a5d
4GOOD#BRuj1,resolved_unique,1,98efe4264c9762c2bc89ece1a45d9816
